Dataset_ID,ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Plant_Nickname,Patch,Phenophase_ID,Phenophase_Category,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Observed_Status_Conflict_Flag
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74753,paper birch-1-SALE,498,Leaves,Colored leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74754,paper birch-2-SALE,498,Leaves,Colored leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21910',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74755,paper birch-3-SALE,498,Leaves,Colored leaves,2014,9,23,266,2456924,-9999,2014,11,4,308,2456966,-9999,14,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74790,paper birch-4-EDHS,498,Leaves,Colored leaves,2014,9,30,273,2456931,-9999,2014,11,14,318,2456976,4,21,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74791,paper birch-5-EDHS,498,Leaves,Colored leaves,2014,9,30,273,2456931,-9999,2014,11,7,311,2456969,4,18,0,-9999
'-9999','21927',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,74792,paper birch-6-EDHS,498,Leaves,Colored leaves,2014,9,30,273,2456931,-9999,2014,11,18,322,2456980,2,22,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75578,paper birch-10-LAMA,498,Leaves,Colored leaves,2014,10,4,277,2456935,3,2014,11,15,319,2456977,-9999,19,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75579,paper birch-11-LAMA,498,Leaves,Colored leaves,2014,10,4,277,2456935,3,2014,11,15,319,2456977,-9999,19,0,-9999
'-9999','21878',Brandeis University,18945,Paper Birch: 1 - 12,42.365437,-71.258598,45,MA,99,Betula,papyrifera,paper birch,Plantae,75580,paper birch-12-LAMA,498,Leaves,Colored leaves,2014,10,4,277,2456935,3,2014,11,15,319,2456977,-9999,18,0,-9999
'-9999','22350',-9999,18993,front yard,43.595394,-70.438255,34,ME,61,Acer,saccharum,sugar maple,Plantae,76385,sugar maple,471,Leaves,Falling leaves,2014,11,1,305,2456963,-9999,2014,11,7,311,2456969,7,2,0,-9999
'-9999','22350',-9999,18993,front yard,43.595394,-70.438255,34,ME,61,Acer,saccharum,sugar maple,Plantae,76385,sugar maple,483,Leaves,Leaves,2014,11,1,305,2456963,-9999,2014,11,19,323,2456981,-9999,4,0,-9999
'-9999','22350',-9999,18993,front yard,43.595394,-70.438255,34,ME,61,Acer,saccharum,sugar maple,Plantae,76385,sugar maple,498,Leaves,Colored leaves,2014,11,1,305,2456963,-9999,2014,11,1,305,2456963,6,1,0,-9999
'-9999','22347',-9999,18996,front yard,43.588516,-70.426453,40,ME,61,Acer,saccharum,sugar maple,Plantae,75855,sugar maple,471,Leaves,Falling leaves,2014,11,18,322,2456980,-9999,2014,11,18,322,2456980,-9999,1,0,-9999
'-9999','22347',-9999,18996,front yard,43.588516,-70.426453,40,ME,61,Acer,saccharum,sugar maple,Plantae,75855,sugar maple,483,Leaves,Leaves,2014,11,18,322,2456980,-9999,2014,11,18,322,2456980,-9999,1,0,-9999
'-9999','22347',-9999,18996,front yard,43.588516,-70.426453,40,ME,61,Acer,saccharum,sugar maple,Plantae,75855,sugar maple,498,Leaves,Colored leaves,2014,11,18,322,2456980,-9999,2014,11,18,322,2456980,-9999,1,0,-9999
'-9999','22371',-9999,18997,My Back Yard,43.582699,-70.409882,0,ME,61,Acer,saccharum,sugar maple,Plantae,75959,sugar maple-1,471,Leaves,Falling leaves,2014,11,17,321,2456979,-9999,2014,11,20,324,2456982,-9999,4,0,-9999
'-9999','22371',-9999,18997,My Back Yard,43.582699,-70.409882,0,ME,61,Acer,saccharum,sugar maple,Plantae,75959,sugar maple-1,498,Leaves,Colored leaves,2014,11,17,321,2456979,-9999,2014,11,20,324,2456982,-9999,4,0,-9999
'-9999','22303',-9999,18999,my back yard,43.574024,-70.2789,4,ME,61,Acer,saccharum,sugar maple,Plantae,75932,sugar maple-1,471,Leaves,Falling leaves,2014,11,2,306,2456964,-9999,2014,11,15,319,2456977,3,4,0,-9999
'-9999','22303',-9999,18999,my back yard,43.574024,-70.2789,4,ME,61,Acer,saccharum,sugar maple,Plantae,75932,sugar maple-1,483,Leaves,Leaves,2014,11,2,306,2456964,-9999,2014,11,8,312,2456970,7,3,0,-9999
'-9999','22303',-9999,18999,my back yard,43.574024,-70.2789,4,ME,61,Acer,saccharum,sugar maple,Plantae,75932,sugar maple-1,498,Leaves,Colored leaves,2014,11,2,306,2456964,-9999,2014,11,8,312,2456970,7,3,0,-9999
'-9999','22294',-9999,19000,Back yard,43.597466,-70.427139,36,ME,61,Acer,saccharum,sugar maple,Plantae,75936,sugar maple-1,471,Leaves,Falling leaves,2014,11,17,321,2456979,-9999,2014,11,19,323,2456981,-9999,3,0,-9999
'-9999','22294',-9999,19000,Back yard,43.597466,-70.427139,36,ME,61,Acer,saccharum,sugar maple,Plantae,75936,sugar maple-1,483,Leaves,Leaves,2014,11,17,321,2456979,-9999,2014,11,18,322,2456980,1,2,0,-9999
'-9999','22294',-9999,19000,Back yard,43.597466,-70.427139,36,ME,61,Acer,saccharum,sugar maple,Plantae,75936,sugar maple-1,498,Leaves,Colored leaves,2014,11,17,321,2456979,-9999,2014,11,19,323,2456981,-9999,3,0,-9999
'-9999','22374',-9999,19006,side yard,43.59903,-70.370956,17,ME,61,Acer,saccharum,sugar maple,Plantae,75933,sugar maple-1,471,Leaves,Falling leaves,2014,11,4,308,2456966,2,2014,11,4,308,2456966,3,1,0,-9999
'-9999','22374',-9999,19006,side yard,43.59903,-70.370956,17,ME,61,Acer,saccharum,sugar maple,Plantae,75933,sugar maple-1,483,Leaves,Leaves,2014,11,4,308,2456966,2,2014,11,4,308,2456966,3,1,0,-9999
'-9999','22374',-9999,19006,side yard,43.59903,-70.370956,17,ME,61,Acer,saccharum,sugar maple,Plantae,75933,sugar maple-1,498,Leaves,Colored leaves,2014,11,4,308,2456966,2,2014,11,4,308,2456966,3,1,0,-9999
'-9999','22378',-9999,19007,Backyard,43.553795,-70.380348,8,ME,61,Acer,saccharum,sugar maple,Plantae,77169,sugar maple-2,471,Leaves,Falling leaves,2014,10,29,302,2456960,-9999,2014,11,17,321,2456979,-9999,3,0,-9999
'-9999','22378',-9999,19007,Backyard,43.553795,-70.380348,8,ME,61,Acer,saccharum,sugar maple,Plantae,77169,sugar maple-2,483,Leaves,Leaves,2014,10,29,302,2456960,-9999,2014,11,17,321,2456979,-9999,3,0,-9999
'-9999','22378',-9999,19007,Backyard,43.553795,-70.380348,8,ME,61,Acer,saccharum,sugar maple,Plantae,77169,sugar maple-2,498,Leaves,Colored leaves,2014,10,29,302,2456960,-9999,2014,11,17,321,2456979,-9999,3,0,-9999
'-9999','22308',-9999,19011,My Backyard,43.582073,-70.299294,6,ME,61,Acer,saccharum,sugar maple,Plantae,75930,red maple-1,471,Leaves,Falling leaves,2014,11,3,307,2456965,-9999,2014,11,16,320,2456978,-9999,4,0,-9999
'-9999','22308',-9999,19011,My Backyard,43.582073,-70.299294,6,ME,61,Acer,saccharum,sugar maple,Plantae,75930,red maple-1,483,Leaves,Leaves,2014,11,3,307,2456965,-9999,2014,11,8,312,2456970,12,3,0,-9999
'-9999','22308',-9999,19011,My Backyard,43.582073,-70.299294,6,ME,61,Acer,saccharum,sugar maple,Plantae,75930,red maple-1,498,Leaves,Colored leaves,2014,11,3,307,2456965,-9999,2014,11,16,320,2456978,-9999,4,0,-9999
'-9999','22310',-9999,19013,home,43.595402,-70.426689,35,ME,61,Acer,saccharum,sugar maple,Plantae,75964,sugar maple-1,471,Leaves,Falling leaves,2014,10,22,295,2456953,-9999,2014,11,21,325,2456983,-9999,2,0,-9999
'-9999','22310',-9999,19013,home,43.595402,-70.426689,35,ME,61,Acer,saccharum,sugar maple,Plantae,75964,sugar maple-1,498,Leaves,Colored leaves,2014,10,22,295,2456953,-9999,2014,11,21,325,2456983,-9999,2,0,-9999
'-9999','22389',-9999,19017,back/front yard,43.592289,-70.370773,35,ME,61,Acer,saccharum,sugar maple,Plantae,76017,sugar maple-1,471,Leaves,Falling leaves,2014,11,1,305,2456963,-9999,2014,11,5,309,2456967,-9999,3,0,-9999
'-9999','22389',-9999,19017,back/front yard,43.592289,-70.370773,35,ME,61,Acer,saccharum,sugar maple,Plantae,76017,sugar maple-1,483,Leaves,Leaves,2014,11,1,305,2456963,-9999,2014,11,5,309,2456967,-9999,3,0,-9999
'-9999','22389',-9999,19017,back/front yard,43.592289,-70.370773,35,ME,61,Acer,saccharum,sugar maple,Plantae,76017,sugar maple-1,498,Leaves,Colored leaves,2014,11,1,305,2456963,-9999,2014,11,5,309,2456967,-9999,3,0,-9999
'-9999','20427',-9999,19024, home,43.607418,-70.331085,30,ME,61,Acer,saccharum,sugar maple,Plantae,76039,sugar maple-1,471,Leaves,Falling leaves,2014,10,24,297,2456955,-9999,2014,10,30,303,2456961,-9999,3,0,-9999
'-9999','20427',-9999,19024, home,43.607418,-70.331085,30,ME,61,Acer,saccharum,sugar maple,Plantae,76039,sugar maple-1,483,Leaves,Leaves,2014,10,24,297,2456955,-9999,2014,10,30,303,2456961,-9999,3,0,-9999
'-9999','20427',-9999,19024, home,43.607418,-70.331085,30,ME,61,Acer,saccharum,sugar maple,Plantae,76039,sugar maple-1,498,Leaves,Colored leaves,2014,10,24,297,2456955,-9999,2014,10,30,303,2456961,-9999,3,0,-9999
'-9999','22392',-9999,19028,my back yard,43.595913,-70.343475,17,ME,61,Acer,saccharum,sugar maple,Plantae,76062,sugar maple-1,471,Leaves,Falling leaves,2014,10,14,287,2456945,-9999,2014,11,18,322,2456980,-9999,3,0,-9999
'-9999','22392',-9999,19028,my back yard,43.595913,-70.343475,17,ME,61,Acer,saccharum,sugar maple,Plantae,76062,sugar maple-1,483,Leaves,Leaves,2014,10,14,287,2456945,-9999,2014,11,18,322,2456980,-9999,3,0,-9999
'-9999','22392',-9999,19028,my back yard,43.595913,-70.343475,17,ME,61,Acer,saccharum,sugar maple,Plantae,76062,sugar maple-1,498,Leaves,Colored leaves,2014,10,14,287,2456945,-9999,2014,10,14,287,2456945,34,1,0,-9999
'-9999','22393',-9999,19029,moms house,43.599178,-70.3396,16,ME,61,Acer,saccharum,sugar maple,Plantae,76207,sugar maple,471,Leaves,Falling leaves,2014,11,4,308,2456966,-9999,2014,11,23,327,2456985,-9999,2,0,-9999
'-9999','22393',-9999,19029,moms house,43.599178,-70.3396,16,ME,61,Acer,saccharum,sugar maple,Plantae,76207,sugar maple,483,Leaves,Leaves,2014,11,4,308,2456966,-9999,2014,11,23,327,2456985,-9999,2,0,-9999
'-9999','22393',-9999,19029,moms house,43.599178,-70.3396,16,ME,61,Acer,saccharum,sugar maple,Plantae,76207,sugar maple,498,Leaves,Colored leaves,2014,11,4,308,2456966,-9999,2014,11,23,327,2456985,-9999,2,0,-9999
'-9999','22407',-9999,19037,2 1/2 acre back yard,43.604053,-70.404488,21,ME,61,Acer,saccharum,sugar maple,Plantae,76082,sugar maple-1,471,Leaves,Falling leaves,2014,10,26,299,2456957,-9999,2014,11,4,308,2456966,1,7,0,-9999
'-9999','22407',-9999,19037,2 1/2 acre back yard,43.604053,-70.404488,21,ME,61,Acer,saccharum,sugar maple,Plantae,76082,sugar maple-1,483,Leaves,Leaves,2014,10,26,299,2456957,-9999,2014,11,24,328,2456986,-9999,21,0,-9999
'-9999','22407',-9999,19037,2 1/2 acre back yard,43.604053,-70.404488,21,ME,61,Acer,saccharum,sugar maple,Plantae,76082,sugar maple-1,498,Leaves,Colored leaves,2014,10,26,299,2456957,-9999,2014,11,24,328,2456986,-9999,21,0,-9999
'-9999','22417',-9999,19038,My Backyard/pond,43.584244,-70.433556,46,ME,61,Acer,saccharum,sugar maple,Plantae,76083,sugar maple,471,Leaves,Falling leaves,2014,11,21,325,2456983,-9999,2014,11,23,327,2456985,-9999,3,0,-9999
'-9999','20463',-9999,19051,My whole yard,43.592697,-70.296394,21,ME,61,Acer,saccharum,sugar maple,Plantae,75859,sugar maple-1,467,Leaves,Increasing leaf size,2014,11,4,308,2456966,-9999,2014,11,20,324,2456982,-9999,2,0,-9999
'-9999','20463',-9999,19051,My whole yard,43.592697,-70.296394,21,ME,61,Acer,saccharum,sugar maple,Plantae,75859,sugar maple-1,471,Leaves,Falling leaves,2014,11,4,308,2456966,-9999,2014,11,20,324,2456982,-9999,5,0,-9999
'-9999','20463',-9999,19051,My whole yard,43.592697,-70.296394,21,ME,61,Acer,saccharum,sugar maple,Plantae,75859,sugar maple-1,483,Leaves,Leaves,2014,11,4,308,2456966,-9999,2014,11,20,324,2456982,-9999,5,0,-9999
'-9999','20463',-9999,19051,My whole yard,43.592697,-70.296394,21,ME,61,Acer,saccharum,sugar maple,Plantae,75859,sugar maple-1,498,Leaves,Colored leaves,2014,11,4,308,2456966,-9999,2014,11,20,324,2456982,-9999,5,0,-9999
'-9999','22351',-9999,19061,Front Yard,43.548241,-70.360977,19,ME,61,Acer,saccharum,sugar maple,Plantae,75854,sugar maple-1,371,Leaves,Breaking leaf buds,2014,11,4,308,2456966,-9999,2014,11,4,308,2456966,-9999,1,0,-9999
'-9999','22351',-9999,19061,Front Yard,43.548241,-70.360977,19,ME,61,Acer,saccharum,sugar maple,Plantae,75854,sugar maple-1,483,Leaves,Leaves,2014,11,4,308,2456966,-9999,2014,11,4,308,2456966,-9999,1,0,-9999
'-9999','22365',-9999,19063,Back Yard,43.569675,-70.31115,5,ME,61,Acer,saccharum,sugar maple,Plantae,75862,sugar maple-1,471,Leaves,Falling leaves,2014,10,27,300,2456958,-9999,2014,10,27,300,2456958,6,1,0,-9999
'-9999','22365',-9999,19063,Back Yard,43.569675,-70.31115,5,ME,61,Acer,saccharum,sugar maple,Plantae,75862,sugar maple-1,483,Leaves,Leaves,2014,10,27,300,2456958,-9999,2014,10,27,300,2456958,6,1,0,-9999
'-9999','22365',-9999,19063,Back Yard,43.569675,-70.31115,5,ME,61,Acer,saccharum,sugar maple,Plantae,75862,sugar maple-1,498,Leaves,Colored leaves,2014,10,27,300,2456958,-9999,2014,10,27,300,2456958,6,1,0,-9999
'-9999','22366',-9999,19069,front yard,43.594425,-70.370537,34,ME,61,Acer,saccharum,sugar maple,Plantae,75856,sugar maple-1,471,Leaves,Falling leaves,2014,11,13,317,2456975,-9999,2014,11,13,317,2456975,-9999,1,0,-9999
'-9999','22366',-9999,19069,front yard,43.594425,-70.370537,34,ME,61,Acer,saccharum,sugar maple,Plantae,75856,sugar maple-1,483,Leaves,Leaves,2014,11,13,317,2456975,-9999,2014,11,13,317,2456975,-9999,1,0,-9999
'-9999','22352',-9999,19073,My Yard,43.585472,-70.295151,5,ME,61,Acer,saccharum,sugar maple,Plantae,75871,Sugar Maple-1,471,Leaves,Falling leaves,2014,11,15,319,2456977,-9999,2014,11,19,323,2456981,-9999,3,0,-9999
'-9999','22356',-9999,19074,Side Yard,43.572575,-70.279083,4,ME,61,Acer,saccharum,sugar maple,Plantae,75865,sugar maple-1,471,Leaves,Falling leaves,2014,11,17,321,2456979,-9999,2014,11,19,323,2456981,1,3,0,-9999
'-9999','22356',-9999,19074,Side Yard,43.572575,-70.279083,4,ME,61,Acer,saccharum,sugar maple,Plantae,75865,sugar maple-1,483,Leaves,Leaves,2014,11,17,321,2456979,-9999,2014,11,19,323,2456981,1,3,0,-9999
'-9999','22356',-9999,19074,Side Yard,43.572575,-70.279083,4,ME,61,Acer,saccharum,sugar maple,Plantae,75865,sugar maple-1,498,Leaves,Colored leaves,2014,11,17,321,2456979,-9999,2014,11,19,323,2456981,1,3,0,-9999
'-9999','22353',-9999,19075,My yard,43.589146,-70.385567,6,ME,61,Acer,saccharum,sugar maple,Plantae,75858,sugar maple-1,471,Leaves,Falling leaves,2014,10,29,302,2456960,-9999,2014,11,7,311,2456969,9,3,0,-9999
'-9999','22353',-9999,19075,My yard,43.589146,-70.385567,6,ME,61,Acer,saccharum,sugar maple,Plantae,75858,sugar maple-1,483,Leaves,Leaves,2014,10,29,302,2456960,-9999,2014,11,7,311,2456969,9,3,0,-9999
'-9999','22353',-9999,19075,My yard,43.589146,-70.385567,6,ME,61,Acer,saccharum,sugar maple,Plantae,75858,sugar maple-1,498,Leaves,Colored leaves,2014,10,29,302,2456960,-9999,2014,11,7,311,2456969,9,3,0,-9999
'-9999','22376',-9999,19078,house,43.58429,-70.404778,33,ME,61,Acer,saccharum,sugar maple,Plantae,75944,sugar maple-1,471,Leaves,Falling leaves,2014,11,2,306,2456964,-9999,2014,11,8,312,2456970,1,4,0,-9999
'-9999','22376',-9999,19078,house,43.58429,-70.404778,33,ME,61,Acer,saccharum,sugar maple,Plantae,75944,sugar maple-1,483,Leaves,Leaves,2014,11,2,306,2456964,-9999,2014,11,9,313,2456971,-9999,5,0,-9999
'-9999','22376',-9999,19078,house,43.58429,-70.404778,33,ME,61,Acer,saccharum,sugar maple,Plantae,75944,sugar maple-1,498,Leaves,Colored leaves,2014,11,2,306,2456964,-9999,2014,11,6,310,2456968,2,3,0,-9999
'-9999','22380',-9999,19079,Home,43.580303,-70.410446,35,ME,61,Acer,saccharum,sugar maple,Plantae,75934,sugar maple-1,471,Leaves,Falling leaves,2014,10,23,296,2456954,-9999,2014,11,6,310,2456968,-9999,3,0,-9999
'-9999','22380',-9999,19079,Home,43.580303,-70.410446,35,ME,61,Acer,saccharum,sugar maple,Plantae,75934,sugar maple-1,483,Leaves,Leaves,2014,10,23,296,2456954,-9999,2014,11,6,310,2456968,-9999,3,0,-9999
'-9999','22380',-9999,19079,Home,43.580303,-70.410446,35,ME,61,Acer,saccharum,sugar maple,Plantae,75934,sugar maple-1,498,Leaves,Colored leaves,2014,10,23,296,2456954,-9999,2014,11,6,310,2456968,-9999,3,0,-9999
'-9999','22394',-9999,19084,yard,43.564964,-70.342278,19,ME,61,Acer,saccharum,sugar maple,Plantae,76015,sugar maple-1,471,Leaves,Falling leaves,2014,11,6,310,2456968,-9999,2014,11,17,321,2456979,-9999,4,0,-9999
'-9999','22394',-9999,19084,yard,43.564964,-70.342278,19,ME,61,Acer,saccharum,sugar maple,Plantae,76015,sugar maple-1,483,Leaves,Leaves,2014,11,6,310,2456968,-9999,2014,11,17,321,2456979,-9999,4,0,-9999
'-9999','22394',-9999,19084,yard,43.564964,-70.342278,19,ME,61,Acer,saccharum,sugar maple,Plantae,76015,sugar maple-1,498,Leaves,Colored leaves,2014,11,6,310,2456968,-9999,2014,11,17,321,2456979,-9999,4,0,-9999
'-9999','22414',-9999,19094,stream,43.581589,-70.40564,26,ME,61,Acer,saccharum,sugar maple,Plantae,76101,sugar maple-1,471,Leaves,Falling leaves,2014,11,3,307,2456965,-9999,2014,11,18,322,2456980,-9999,4,0,-9999
'-9999','22414',-9999,19094,stream,43.581589,-70.40564,26,ME,61,Acer,saccharum,sugar maple,Plantae,76101,sugar maple-1,498,Leaves,Colored leaves,2014,11,3,307,2456965,-9999,2014,11,18,322,2456980,-9999,4,0,-9999
'-9999','22408',-9999,19095,HOME SWEET HOME,43.565704,-70.385162,9,ME,61,Acer,saccharum,sugar maple,Plantae,76115,bob,471,Leaves,Falling leaves,2014,11,1,305,2456963,-9999,2014,11,7,311,2456969,1,3,0,-9999
'-9999','22408',-9999,19095,HOME SWEET HOME,43.565704,-70.385162,9,ME,61,Acer,saccharum,sugar maple,Plantae,76115,bob,483,Leaves,Leaves,2014,11,1,305,2456963,-9999,2014,11,7,311,2456969,1,3,0,-9999
'-9999','22408',-9999,19095,HOME SWEET HOME,43.565704,-70.385162,9,ME,61,Acer,saccharum,sugar maple,Plantae,76115,bob,498,Leaves,Colored leaves,2014,11,1,305,2456963,-9999,2014,11,7,311,2456969,1,3,0,-9999
'-9999','22423',-9999,19097,My Back Yard,43.609581,-70.336418,12,ME,61,Acer,saccharum,sugar maple,Plantae,76198,sugar maple-1,471,Leaves,Falling leaves,2014,10,21,294,2456952,-9999,2014,10,28,301,2456959,-9999,4,0,-9999
'-9999','22423',-9999,19097,My Back Yard,43.609581,-70.336418,12,ME,61,Acer,saccharum,sugar maple,Plantae,76198,sugar maple-1,483,Leaves,Leaves,2014,10,21,294,2456952,-9999,2014,10,28,301,2456959,-9999,4,0,-9999
'-9999','22423',-9999,19097,My Back Yard,43.609581,-70.336418,12,ME,61,Acer,saccharum,sugar maple,Plantae,76198,sugar maple-1,498,Leaves,Colored leaves,2014,10,21,294,2456952,-9999,2014,10,28,301,2456959,-9999,4,0,-9999
'-9999','22346',-9999,19104,Front yard,43.589897,-70.322929,8,ME,61,Acer,saccharum,sugar maple,Plantae,76187,sugar maple-1,471,Leaves,Falling leaves,2014,10,28,301,2456959,-9999,2014,10,28,301,2456959,-9999,1,0,-9999
'-9999','22346',-9999,19104,Front yard,43.589897,-70.322929,8,ME,61,Acer,saccharum,sugar maple,Plantae,76187,sugar maple-1,483,Leaves,Leaves,2014,10,28,301,2456959,-9999,2014,10,28,301,2456959,-9999,1,0,-9999
'-9999','22346',-9999,19104,Front yard,43.589897,-70.322929,8,ME,61,Acer,saccharum,sugar maple,Plantae,76187,sugar maple-1,498,Leaves,Colored leaves,2014,10,28,301,2456959,-9999,2014,10,28,301,2456959,-9999,1,0,-9999
'-9999','21694',-9999,19110,My Site 1,43.552845,-70.366814,24,ME,61,Acer,saccharum,sugar maple,Plantae,76428,sugar maple-1,371,Leaves,Breaking leaf buds,2014,10,20,293,2456951,-9999,2014,10,20,293,2456951,-9999,1,0,-9999
'-9999','21694',-9999,19110,My Site 1,43.552845,-70.366814,24,ME,61,Acer,saccharum,sugar maple,Plantae,76428,sugar maple-1,471,Leaves,Falling leaves,2014,10,20,293,2456951,-9999,2014,10,20,293,2456951,-9999,1,0,-9999
'-9999','21694',-9999,19110,My Site 1,43.552845,-70.366814,24,ME,61,Acer,saccharum,sugar maple,Plantae,76428,sugar maple-1,483,Leaves,Leaves,2014,10,20,293,2456951,-9999,2014,10,20,293,2456951,-9999,1,0,-9999
'-9999','21694',-9999,19110,My Site 1,43.552845,-70.366814,24,ME,61,Acer,saccharum,sugar maple,Plantae,76428,sugar maple-1,498,Leaves,Colored leaves,2014,10,20,293,2456951,-9999,2014,10,20,293,2456951,-9999,1,0,-9999
'-9999','21703',-9999,19118,back yard,43.638733,-70.381653,25,ME,61,Acer,saccharum,sugar maple,Plantae,77121,sugar maple-1,471,Leaves,Falling leaves,2014,10,29,302,2456960,-9999,2014,10,30,303,2456961,-9999,2,0,-9999
'-9999','21703',-9999,19118,back yard,43.638733,-70.381653,25,ME,61,Acer,saccharum,sugar maple,Plantae,77121,sugar maple-1,483,Leaves,Leaves,2014,10,29,302,2456960,-9999,2014,10,30,303,2456961,-9999,2,0,-9999
'-9999','21703',-9999,19118,back yard,43.638733,-70.381653,25,ME,61,Acer,saccharum,sugar maple,Plantae,77121,sugar maple-1,498,Leaves,Colored leaves,2014,10,29,302,2456960,-9999,2014,10,30,303,2456961,-9999,2,0,-9999
'-9999','21784',-9999,19119,back yard,43.573116,-70.323509,2,ME,61,Acer,saccharum,sugar maple,Plantae,77157,sugar maple-1,467,Leaves,Increasing leaf size,2014,10,30,303,2456961,1,2014,10,30,303,2456961,-9999,1,0,-9999
'-9999','21784',-9999,19119,back yard,43.573116,-70.323509,2,ME,61,Acer,saccharum,sugar maple,Plantae,77157,sugar maple-1,471,Leaves,Falling leaves,2014,10,29,302,2456960,-9999,2014,10,30,303,2456961,-9999,2,0,-9999
'-9999','21784',-9999,19119,back yard,43.573116,-70.323509,2,ME,61,Acer,saccharum,sugar maple,Plantae,77157,sugar maple-1,483,Leaves,Leaves,2014,10,29,302,2456960,-9999,2014,10,30,303,2456961,-9999,2,0,-9999
'-9999','21784',-9999,19119,back yard,43.573116,-70.323509,2,ME,61,Acer,saccharum,sugar maple,Plantae,77157,sugar maple-1,498,Leaves,Colored leaves,2014,10,29,302,2456960,-9999,2014,10,30,303,2456961,-9999,2,0,-9999
